,Tahun,Bulan,SektorEkonomi,percentNPL,pandemicTF,Inflasi,EconGrowth,Unemployment,valueChannel,biRate,NPL
1035,2015,Oct,Perantara Keuangan,0.0240337997,0,-0.08,5.15,6.18,14438,7.5,347
1036,2015,Oct,Real Estate Usaha Persewaan,0.04505557138999999,0,-0.08,5.15,6.18,35090,7.5,1581
1037,2015,Oct,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,0.04109589041,0,-0.08,5.15,6.18,219,7.5,9
1038,2015,Oct,Jasa Pendidikan,0.02281226627,0,-0.08,5.15,6.18,2674,7.5,61
1039,2015,Oct,Jasa Kesehatan dan Kegiatan Sosial,0.022353593199999997,0,-0.08,5.15,6.18,5413,7.5,121
1040,2015,Oct,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,0.0443388967,0,-0.08,5.15,6.18,37687,7.5,1671
1041,2015,Oct,Jasa Perorangan yang Melayani Rumah Tangga,0.02489451477,0,-0.08,5.15,6.18,2370,7.5,59
1042,2015,Oct,Badan Internasional dan Badan Ekstra Internasional Lainnya,0.06896551724,0,-0.08,5.15,6.18,29,7.5,2
1043,2015,Oct,Kegiatan yang belum jelas batasannya,0.035,0,-0.08,5.15,6.18,200,7.5,7
1044,2015,Nov,Pertanian Perburuan dan Kehutanan,0.04890382192,0,0.21,5.15,6.18,59525,7.5,2911
1045,2015,Nov,Perikanan,0.046964490260000005,0,0.21,5.15,6.18,4365,7.5,205
1046,2015,Nov,Pertambangan dan Penggalian,0.08805031447,0,0.21,5.15,6.18,4611,7.5,406
1047,2015,Nov,Industri Pengolahan,0.04163753697,0,0.21,5.15,6.18,74380,7.5,3097
1048,2015,Nov,Listrik gas dan air,0.04271933853999999,0,0.21,5.15,6.18,2177,7.5,93
1049,2015,Nov,Konstruksi,0.08492953445,0,0.21,5.15,6.18,45838,7.5,3893
1050,2015,Nov,Perdagangan Besar dan Eceran,0.04311420938999999,0,0.21,5.15,6.18,383725,7.5,16544
1051,2015,Nov,Penyediaan akomodasi dan penyediaan makan minum,0.031142834360000003,0,0.21,5.15,6.18,25078,7.5,781
1052,2015,Nov,Transportasi pergudangan dan komunikasi,0.05520247698,0,0.21,5.15,6.18,24546,7.5,1355
1053,2015,Nov,Perantara Keuangan,0.025314685309999998,0,0.21,5.15,6.18,14300,7.5,362
1054,2015,Nov,Real Estate Usaha Persewaan,0.04565161216,0,0.21,5.15,6.18,34829,7.5,1590
1055,2015,Nov,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,0.03225806452,0,0.21,5.15,6.18,217,7.5,7
1056,2015,Nov,Jasa Pendidikan,0.02285092492,0,0.21,5.15,6.18,2757,7.5,63
1057,2015,Nov,Jasa Kesehatan dan Kegiatan Sosial,0.02030644268,0,0.21,5.15,6.18,5417,7.5,110
1058,2015,Nov,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,0.04385349803,0,0.21,5.15,6.18,37078,7.5,1626
1059,2015,Nov,Jasa Perorangan yang Melayani Rumah Tangga,0.024769101600000003,0,0.21,5.15,6.18,2382,7.5,59
1060,2015,Nov,Badan Internasional dan Badan Ekstra Internasional Lainnya,0.07142857142999999,0,0.21,5.15,6.18,28,7.5,2
1061,2015,Nov,Kegiatan yang belum jelas batasannya,0.037383177569999995,0,0.21,5.15,6.18,214,7.5,8
1062,2015,Dec,Pertanian Perburuan dan Kehutanan,0.041255341089999994,0,0.96,5.15,6.18,61083,7.5,2520
1063,2015,Dec,Perikanan,0.04047672588,0,0.96,5.15,6.18,4447,7.5,180
1064,2015,Dec,Pertambangan dan Penggalian,0.08867300537,0,0.96,5.15,6.18,4838,7.5,429
1065,2015,Dec,Industri Pengolahan,0.03605687551,0,0.96,5.15,6.18,76518,7.5,2759
1066,2015,Dec,Listrik gas dan air,0.04761904762,0,0.96,5.15,6.18,2079,7.5,99
1067,2015,Dec,Konstruksi,0.07392591222,0,0.96,5.15,6.18,43246,7.5,3197
1068,2015,Dec,Perdagangan Besar dan Eceran,0.038209593199999996,0,0.96,5.15,6.18,395843,7.5,15125
1069,2015,Dec,Penyediaan akomodasi dan penyediaan makan minum,0.029193733280000002,0,0.96,5.15,6.18,26170,7.5,764
1070,2015,Dec,Transportasi pergudangan dan komunikasi,0.04947916666999999,0,0.96,5.15,6.18,26112,7.5,1292
1071,2015,Dec,Perantara Keuangan,0.02364016736,0,0.96,5.15,6.18,14340,7.5,339
1072,2015,Dec,Real Estate Usaha Persewaan,0.0400336098,0,0.96,5.15,6.18,36894,7.5,1477
1073,2015,Dec,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,0.03433476395,0,0.96,5.15,6.18,233,7.5,8
1074,2015,Dec,Jasa Pendidikan,0.018583450209999998,0,0.96,5.15,6.18,2852,7.5,53
1075,2015,Dec,Jasa Kesehatan dan Kegiatan Sosial,0.01501340483,0,0.96,5.15,6.18,5595,7.5,84
1076,2015,Dec,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,0.03819736663,0,0.96,5.15,6.18,36835,7.5,1407
1077,2015,Dec,Jasa Perorangan yang Melayani Rumah Tangga,0.021775544390000002,0,0.96,5.15,6.18,2388,7.5,52
1078,2015,Dec,Badan Internasional dan Badan Ekstra Internasional Lainnya,0.08333333333,0,0.96,5.15,6.18,24,7.5,2
1079,2015,Dec,Kegiatan yang belum jelas batasannya,0.02310231023,0,0.96,5.15,6.18,303,7.5,7
1080,2016,Jan,Pertanian Perburuan dan Kehutanan,0.046075197889999996,0,0.51,4.94,6.18,60640,7.25,2794
1081,2016,Jan,Perikanan,0.04384328358,0,0.51,4.94,6.18,4288,7.25,188
1082,2016,Jan,Pertambangan dan Penggalian,0.0900092081,0,0.51,4.94,6.18,4344,7.25,391
1083,2016,Jan,Industri Pengolahan,0.03903795021,0,0.51,4.94,6.18,74466,7.25,2907
1084,2016,Jan,Listrik gas dan air,0.0505,0,0.51,4.94,6.18,2000,7.25,101
1085,2016,Jan,Konstruksi,0.0901088719,0,0.51,4.94,6.18,38853,7.25,3501
1086,2016,Jan,Perdagangan Besar dan Eceran,0.04320586873,0,0.51,4.94,6.18,386591,7.25,16703
1087,2016,Jan,Penyediaan akomodasi dan penyediaan makan minum,0.03087465353,0,0.51,4.94,6.18,25976,7.25,802
1088,2016,Jan,Transportasi pergudangan dan komunikasi,0.051549273279999995,0,0.51,4.94,6.18,25044,7.25,1291
1089,2016,Jan,Perantara Keuangan,0.02673130194,0,0.51,4.94,6.18,14440,7.25,386
1090,2016,Jan,Real Estate Usaha Persewaan,0.043591320880000006,0,0.51,4.94,6.18,35764,7.25,1559
1091,2016,Jan,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,0.0350877193,0,0.51,4.94,6.18,228,7.25,8
1092,2016,Jan,Jasa Pendidikan,0.03051216854,0,0.51,4.94,6.18,2753,7.25,84
1093,2016,Jan,Jasa Kesehatan dan Kegiatan Sosial,0.015545914680000002,0,0.51,4.94,6.18,5532,7.25,86
1094,2016,Jan,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,0.04264924431,0,0.51,4.94,6.18,35663,7.25,1521
1095,2016,Jan,Jasa Perorangan yang Melayani Rumah Tangga,0.026507054300000003,0,0.51,4.94,6.18,2339,7.25,62
1096,2016,Jan,Badan Internasional dan Badan Ekstra Internasional Lainnya,0.06896551724,0,0.51,4.94,6.18,29,7.25,2
1097,2016,Jan,Kegiatan yang belum jelas batasannya,0.020080321289999998,0,0.51,4.94,6.18,249,7.25,5
1098,2016,Feb,Pertanian Perburuan dan Kehutanan,0.045735839199999996,0,-0.09,4.94,5.5,61243,7.0,2801
1099,2016,Feb,Perikanan,0.04565267263,0,-0.09,4.94,5.5,4359,7.0,199
1100,2016,Feb,Pertambangan dan Penggalian,0.08894625675000001,0,-0.09,4.94,5.5,4261,7.0,379
1101,2016,Feb,Industri Pengolahan,0.039152410580000005,0,-0.09,4.94,5.5,77160,7.0,3021
1102,2016,Feb,Listrik gas dan air,0.05607966457000001,0,-0.09,4.94,5.5,1908,7.0,107
1103,2016,Feb,Konstruksi,0.0895052164,0,-0.09,4.94,5.5,38724,7.0,3466
1104,2016,Feb,Perdagangan Besar dan Eceran,0.04450642489,0,-0.09,4.94,5.5,393314,7.0,17505
1105,2016,Feb,Penyediaan akomodasi dan penyediaan makan minum,0.03558732612,0,-0.09,4.94,5.5,25880,7.0,921
1106,2016,Feb,Transportasi pergudangan dan komunikasi,0.04881261225,0,-0.09,4.94,5.5,25055,7.0,1223
1107,2016,Feb,Perantara Keuangan,0.028900930939999996,0,-0.09,4.94,5.5,14394,7.0,416
1108,2016,Feb,Real Estate Usaha Persewaan,0.04653460199,0,-0.09,4.94,5.5,38466,7.0,1790
1109,2016,Feb,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,0.02714932127,0,-0.09,4.94,5.5,221,7.0,6
1110,2016,Feb,Jasa Pendidikan,0.032663316580000004,0,-0.09,4.94,5.5,2786,7.0,91
1111,2016,Feb,Jasa Kesehatan dan Kegiatan Sosial,0.02147239264,0,-0.09,4.94,5.5,5542,7.0,119
1112,2016,Feb,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,0.04406298166,0,-0.09,4.94,5.5,33089,7.0,1458
1113,2016,Feb,Jasa Perorangan yang Melayani Rumah Tangga,0.029488291410000003,0,-0.09,4.94,5.5,2306,7.0,68
1114,2016,Feb,Badan Internasional dan Badan Ekstra Internasional Lainnya,0.07142857142999999,0,-0.09,4.94,5.5,28,7.0,2
1115,2016,Feb,Kegiatan yang belum jelas batasannya,0.02155172414,0,-0.09,4.94,5.5,232,7.0,5
1116,2016,Mar,Pertanian Perburuan dan Kehutanan,0.04406139544,0,0.19,4.94,5.5,61959,6.75,2730
1117,2016,Mar,Perikanan,0.04482991665,0,0.19,4.94,5.5,4439,6.75,199
1118,2016,Mar,Pertambangan dan Penggalian,0.06765899865,0,0.19,4.94,5.5,4434,6.75,300
1119,2016,Mar,Industri Pengolahan,0.038933781089999994,0,0.19,4.94,5.5,76232,6.75,2968
1120,2016,Mar,Listrik gas dan air,0.028481012660000003,0,0.19,4.94,5.5,1896,6.75,54
1121,2016,Mar,Konstruksi,0.08704230981000001,0,0.19,4.94,5.5,40038,6.75,3485
1122,2016,Mar,Perdagangan Besar dan Eceran,0.04278743619,0,0.19,4.94,5.5,399019,6.75,17073
1123,2016,Mar,Penyediaan akomodasi dan penyediaan makan minum,0.03619378995,0,0.19,4.94,5.5,26441,6.75,957
1124,2016,Mar,Transportasi pergudangan dan komunikasi,0.04571471893,0,0.19,4.94,5.5,26381,6.75,1206
1125,2016,Mar,Perantara Keuangan,0.030331211099999998,0,0.19,4.94,5.5,13979,6.75,424
1126,2016,Mar,Real Estate Usaha Persewaan,0.04502326549,0,0.19,4.94,5.5,38469,6.75,1732
1127,2016,Mar,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,0.02127659574,0,0.19,4.94,5.5,235,6.75,5
1128,2016,Mar,Jasa Pendidikan,0.02932761087,0,0.19,4.94,5.5,2796,6.75,82
1129,2016,Mar,Jasa Kesehatan dan Kegiatan Sosial,0.01747747748,0,0.19,4.94,5.5,5550,6.75,97
1130,2016,Mar,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,0.04101387979,0,0.19,4.94,5.5,33574,6.75,1377
1131,2016,Mar,Jasa Perorangan yang Melayani Rumah Tangga,0.03093239063,0,0.19,4.94,5.5,2263,6.75,70
1132,2016,Mar,Badan Internasional dan Badan Ekstra Internasional Lainnya,0.07142857142999999,0,0.19,4.94,5.5,28,6.75,2
1133,2016,Mar,Kegiatan yang belum jelas batasannya,0.01901140684,0,0.19,4.94,5.5,263,6.75,5
1134,2016,Apr,Pertanian Perburuan dan Kehutanan,0.04582248973999999,0,-0.45,5.21,5.5,62633,6.75,2870
1135,2016,Apr,Perikanan,0.0420979021,0,-0.45,5.21,5.5,7150,6.75,301
1136,2016,Apr,Pertambangan dan Penggalian,0.0754141238,0,-0.45,5.21,5.5,4588,6.75,346
1137,2016,Apr,Industri Pengolahan,0.040883720330000005,0,-0.45,5.21,5.5,77219,6.75,3157
1138,2016,Apr,Listrik gas dan air,0.029059829060000004,0,-0.45,5.21,5.5,1755,6.75,51
1139,2016,Apr,Konstruksi,0.08543952657,0,-0.45,5.21,5.5,40555,6.75,3465
1140,2016,Apr,Perdagangan Besar dan Eceran,0.04420917994,0,-0.45,5.21,5.5,403423,6.75,17835
1141,2016,Apr,Penyediaan akomodasi dan penyediaan makan minum,0.03891022125,0,-0.45,5.21,5.5,27345,6.75,1064
1142,2016,Apr,Transportasi pergudangan dan komunikasi,0.04769047344,0,-0.45,5.21,5.5,26001,6.75,1240
1143,2016,Apr,Perantara Keuangan,0.03233904312,0,-0.45,5.21,5.5,13544,6.75,438
1144,2016,Apr,Real Estate Usaha Persewaan,0.04657694233,0,-0.45,5.21,5.5,35962,6.75,1675
1145,2016,Apr,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,0.0447761194,0,-0.45,5.21,5.5,1005,6.75,45
1146,2016,Apr,Jasa Pendidikan,0.029160739689999996,0,-0.45,5.21,5.5,2812,6.75,82
1147,2016,Apr,Jasa Kesehatan dan Kegiatan Sosial,0.02279151943,0,-0.45,5.21,5.5,5660,6.75,129
1148,2016,Apr,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,0.043483494330000004,0,-0.45,5.21,5.5,33231,6.75,1445
1149,2016,Apr,Jasa Perorangan yang Melayani Rumah Tangga,0.031011235960000005,0,-0.45,5.21,5.5,2225,6.75,69
1150,2016,Apr,Badan Internasional dan Badan Ekstra Internasional Lainnya,0.04545454545,0,-0.45,5.21,5.5,22,6.75,1
1151,2016,Apr,Kegiatan yang belum jelas batasannya,0.027972027969999997,0,-0.45,5.21,5.5,143,6.75,4
1152,2016,May,Pertanian Perburuan dan Kehutanan,0.04742893643999999,0,0.24,5.21,5.5,62620,6.75,2970
1153,2016,May,Perikanan,0.04648044693,0,0.24,5.21,5.5,4475,6.75,208
1154,2016,May,Pertambangan dan Penggalian,0.0625,0,0.24,5.21,5.5,4912,6.75,307
1155,2016,May,Industri Pengolahan,0.04310154454,0,0.24,5.21,5.5,76981,6.75,3318
1156,2016,May,Listrik gas dan air,0.01801385681,0,0.24,5.21,5.5,2165,6.75,39
1157,2016,May,Konstruksi,0.08418096429,0,0.24,5.21,5.5,42373,6.75,3567
1158,2016,May,Perdagangan Besar dan Eceran,0.04448407246,0,0.24,5.21,5.5,410484,6.75,18260
1159,2016,May,Penyediaan akomodasi dan penyediaan makan minum,0.037384531789999995,0,0.24,5.21,5.5,27605,6.75,1032
1160,2016,May,Transportasi pergudangan dan komunikasi,0.05017649068,0,0.24,5.21,5.5,26347,6.75,1322
1161,2016,May,Perantara Keuangan,0.03322480391,0,0.24,5.21,5.5,13514,6.75,449
1162,2016,May,Real Estate Usaha Persewaan,0.045510141680000005,0,0.24,5.21,5.5,39244,6.75,1786
1163,2016,May,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,0.0170212766,0,0.24,5.21,5.5,235,6.75,4
1164,2016,May,Jasa Pendidikan,0.02900069881,0,0.24,5.21,5.5,2862,6.75,83
1165,2016,May,Jasa Kesehatan dan Kegiatan Sosial,0.022636252830000002,0,0.24,5.21,5.5,5743,6.75,130
1166,2016,May,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,0.043680243089999994,0,0.24,5.21,5.5,34226,6.75,1495
1167,2016,May,Jasa Perorangan yang Melayani Rumah Tangga,0.0303030303,0,0.24,5.21,5.5,2244,6.75,68
1168,2016,May,Badan Internasional dan Badan Ekstra Internasional Lainnya,0.008695652174,0,0.24,5.21,5.5,115,6.75,1
1169,2016,May,Kegiatan yang belum jelas batasannya,0.02702702703,0,0.24,5.21,5.5,185,6.75,5
1170,2016,Jun,Pertanian Perburuan dan Kehutanan,0.043797779749999995,0,0.66,5.21,5.5,64227,6.5,2813
1171,2016,Jun,Perikanan,0.04309779042,0,0.66,5.21,5.5,4571,6.5,197
1172,2016,Jun,Pertambangan dan Penggalian,0.06367495452000001,0,0.66,5.21,5.5,4947,6.5,315
1173,2016,Jun,Industri Pengolahan,0.04013098836,0,0.66,5.21,5.5,79091,6.5,3174
1174,2016,Jun,Listrik gas dan air,0.015116811730000002,0,0.66,5.21,5.5,2183,6.5,33
1175,2016,Jun,Konstruksi,0.07548255711,0,0.66,5.21,5.5,45176,6.5,3410
1176,2016,Jun,Perdagangan Besar dan Eceran,0.0414366418,0,0.66,5.21,5.5,419701,6.5,17391
1177,2016,Jun,Penyediaan akomodasi dan penyediaan makan minum,0.038757746180000004,0,0.66,5.21,5.5,27917,6.5,1082
1178,2016,Jun,Transportasi pergudangan dan komunikasi,0.04475173802,0,0.66,5.21,5.5,26323,6.5,1178
1179,2016,Jun,Perantara Keuangan,0.031791483110000004,0,0.66,5.21,5.5,13620,6.5,433
1180,2016,Jun,Real Estate Usaha Persewaan,0.04187370471,0,0.66,5.21,5.5,40049,6.5,1677
1181,2016,Jun,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,0.008474576271000001,0,0.66,5.21,5.5,236,6.5,2
1182,2016,Jun,Jasa Pendidikan,0.02567567568,0,0.66,5.21,5.5,2960,6.5,76
1183,2016,Jun,Jasa Kesehatan dan Kegiatan Sosial,0.02055362175,0,0.66,5.21,5.5,6033,6.5,124
1184,2016,Jun,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,0.04353827572,0,0.66,5.21,5.5,34774,6.5,1514
1185,2016,Jun,Jasa Perorangan yang Melayani Rumah Tangga,0.02864698105,0,0.66,5.21,5.5,2269,6.5,65
1186,2016,Jun,Badan Internasional dan Badan Ekstra Internasional Lainnya,0.008547008547000001,0,0.66,5.21,5.5,117,6.5,1
1187,2016,Jun,Kegiatan yang belum jelas batasannya,0.0365535248,0,0.66,5.21,5.5,383,6.5,14
1188,2016,Jul,Pertanian Perburuan dan Kehutanan,0.04526961475,0,0.69,5.03,5.5,63906,6.5,2893
1189,2016,Jul,Perikanan,0.04216600089,0,0.69,5.03,5.5,4506,6.5,190
1190,2016,Jul,Pertambangan dan Penggalian,0.06241699867000001,0,0.69,5.03,5.5,5271,6.5,329
1191,2016,Jul,Industri Pengolahan,0.04224988379,0,0.69,5.03,5.5,77444,6.5,3272
1192,2016,Jul,Listrik gas dan air,0.023625624720000002,0,0.69,5.03,5.5,2201,6.5,52
1193,2016,Jul,Konstruksi,0.07888413142,0,0.69,5.03,5.5,45776,6.5,3611
1194,2016,Jul,Perdagangan Besar dan Eceran,0.043968615610000004,0,0.69,5.03,5.5,413454,6.5,18179
1195,2016,Jul,Penyediaan akomodasi dan penyediaan makan minum,0.043380942230000004,0,0.69,5.03,5.5,28146,6.5,1221
1196,2016,Jul,Transportasi pergudangan dan komunikasi,0.04868395773,0,0.69,5.03,5.5,26025,6.5,1267
1197,2016,Jul,Perantara Keuangan,0.03343853321,0,0.69,5.03,5.5,13308,6.5,445
1198,2016,Jul,Real Estate Usaha Persewaan,0.04359289408,0,0.69,5.03,5.5,39066,6.5,1703
1199,2016,Jul,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,0.008810572687,0,0.69,5.03,5.5,227,6.5,2
1200,2016,Jul,Jasa Pendidikan,0.02819293478,0,0.69,5.03,5.5,2944,6.5,83
1201,2016,Jul,Jasa Kesehatan dan Kegiatan Sosial,0.021380773619999998,0,0.69,5.03,5.5,6127,6.5,131
1202,2016,Jul,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,0.04655668408,0,0.69,5.03,5.5,34066,6.5,1586
1203,2016,Jul,Jasa Perorangan yang Melayani Rumah Tangga,0.029438001780000004,0,0.69,5.03,5.5,2242,6.5,66
1204,2016,Jul,Badan Internasional dan Badan Ekstra Internasional Lainnya,0.07692307692000001,0,0.69,5.03,5.5,13,6.5,1
1205,2016,Jul,Kegiatan yang belum jelas batasannya,0.04481792717,0,0.69,5.03,5.5,357,6.5,16
1206,2016,Aug,Pertanian Perburuan dan Kehutanan,0.04494822103,0,-0.02,5.03,5.61,63829,5.25,2869
1207,2016,Aug,Perikanan,0.04153778171,0,-0.02,5.03,5.61,4526,5.25,188
1208,2016,Aug,Pertambangan dan Penggalian,0.06223588167000001,0,-0.02,5.03,5.61,5206,5.25,324
1209,2016,Aug,Industri Pengolahan,0.042638994129999996,0,-0.02,5.03,5.61,77863,5.25,3320
1210,2016,Aug,Listrik gas dan air,0.02690397351,0,-0.02,5.03,5.61,2416,5.25,65
1211,2016,Aug,Konstruksi,0.07689373874,0,-0.02,5.03,5.61,47195,5.25,3629
1212,2016,Aug,Perdagangan Besar dan Eceran,0.04427020478,0,-0.02,5.03,5.61,418453,5.25,18525
1213,2016,Aug,Penyediaan akomodasi dan penyediaan makan minum,0.042424242419999994,0,-0.02,5.03,5.61,28380,5.25,1204
1214,2016,Aug,Transportasi pergudangan dan komunikasi,0.04714546007,0,-0.02,5.03,5.61,26344,5.25,1242
1215,2016,Aug,Perantara Keuangan,0.03618962165,0,-0.02,5.03,5.61,13374,5.25,484
1216,2016,Aug,Real Estate Usaha Persewaan,0.04214289311000001,0,-0.02,5.03,5.61,39722,5.25,1674
1217,2016,Aug,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,0.017621145369999997,0,-0.02,5.03,5.61,227,5.25,4
1218,2016,Aug,Jasa Pendidikan,0.028040540539999995,0,-0.02,5.03,5.61,2960,5.25,83
1219,2016,Aug,Jasa Kesehatan dan Kegiatan Sosial,0.02204040741,0,-0.02,5.03,5.61,5989,5.25,132
1220,2016,Aug,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,0.04340670643999999,0,-0.02,5.03,5.61,34027,5.25,1477
1221,2016,Aug,Jasa Perorangan yang Melayani Rumah Tangga,0.030561797749999998,0,-0.02,5.03,5.61,2225,5.25,68
1222,2016,Aug,Badan Internasional dan Badan Ekstra Internasional Lainnya,0.07692307692000001,0,-0.02,5.03,5.61,13,5.25,1
1223,2016,Aug,Kegiatan yang belum jelas batasannya,0.09937888198999999,0,-0.02,5.03,5.61,161,5.25,16
1224,2016,Sep,Pertanian Perburuan dan Kehutanan,0.04247345409,0,0.22,5.03,5.61,64040,5.0,2720
1225,2016,Sep,Perikanan,0.04072790295,0,0.22,5.03,5.61,4616,5.0,188
1226,2016,Sep,Pertambangan dan Penggalian,0.06104453991,0,0.22,5.03,5.61,4423,5.0,270
1227,2016,Sep,Industri Pengolahan,0.0436330581,0,0.22,5.03,5.61,79206,5.0,3456
1228,2016,Sep,Listrik gas dan air,0.03280103582,0,0.22,5.03,5.61,2317,5.0,76
1229,2016,Sep,Konstruksi,0.06885762158,0,0.22,5.03,5.61,49537,5.0,3411
1230,2016,Sep,Perdagangan Besar dan Eceran,0.042365172189999994,0,0.22,5.03,5.61,423225,5.0,17930
1231,2016,Sep,Penyediaan akomodasi dan penyediaan makan minum,0.04071335973,0,0.22,5.03,5.61,28541,5.0,1162
1232,2016,Sep,Transportasi pergudangan dan komunikasi,0.047495876439999994,0,0.22,5.03,5.61,26676,5.0,1267
1233,2016,Sep,Perantara Keuangan,0.03527707352,0,0.22,5.03,5.61,13805,5.0,487
1234,2016,Sep,Real Estate Usaha Persewaan,0.03878829911,0,0.22,5.03,5.61,40373,5.0,1566
1235,2016,Sep,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,0.02314814815,0,0.22,5.03,5.61,216,5.0,5
1236,2016,Sep,Jasa Pendidikan,0.02779732583,0,0.22,5.03,5.61,2842,5.0,79
1237,2016,Sep,Jasa Kesehatan dan Kegiatan Sosial,0.02077351799,0,0.22,5.03,5.61,5921,5.0,123
1238,2016,Sep,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,0.038959886400000004,0,0.22,5.03,5.61,33804,5.0,1317
1239,2016,Sep,Jasa Perorangan yang Melayani Rumah Tangga,0.02781577747,0,0.22,5.03,5.61,2193,5.0,61
1240,2016,Sep,Badan Internasional dan Badan Ekstra Internasional Lainnya,0.125,0,0.22,5.03,5.61,8,5.0,1
1241,2016,Sep,Kegiatan yang belum jelas batasannya,0.09316770186000001,0,0.22,5.03,5.61,161,5.0,15
1242,2016,Oct,Pertanian Perburuan dan Kehutanan,0.04518076791,0,0.14,4.94,5.61,66909,4.75,3023
1243,2016,Oct,Perikanan,0.03830339753,0,0.14,4.94,5.61,4621,4.75,177
1244,2016,Oct,Pertambangan dan Penggalian,0.05071442946,0,0.14,4.94,5.61,4969,4.75,252
1245,2016,Oct,Industri Pengolahan,0.045962135779999996,0,0.14,4.94,5.61,81132,4.75,3729
1246,2016,Oct,Listrik gas dan air,0.0330472103,0,0.14,4.94,5.61,2330,4.75,77
1247,2016,Oct,Konstruksi,0.075304824,0,0.14,4.94,5.61,50767,4.75,3823
1248,2016,Oct,Perdagangan Besar dan Eceran,0.0424444895,0,0.14,4.94,5.61,424154,4.75,18003
1249,2016,Oct,Penyediaan akomodasi dan penyediaan makan minum,0.03586720242,0,0.14,4.94,5.61,30362,4.75,1089
1250,2016,Oct,Transportasi pergudangan dan komunikasi,0.04498193812,0,0.14,4.94,5.61,31835,4.75,1432
1251,2016,Oct,Perantara Keuangan,0.033527904330000004,0,0.14,4.94,5.61,14048,4.75,471
1252,2016,Oct,Real Estate Usaha Persewaan,0.03792826284,0,0.14,4.94,5.61,39812,4.75,1510
1253,2016,Oct,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,0.023364485980000002,0,0.14,4.94,5.61,214,4.75,5
1254,2016,Oct,Jasa Pendidikan,0.03206270039,0,0.14,4.94,5.61,2807,4.75,90
1255,2016,Oct,Jasa Kesehatan dan Kegiatan Sosial,0.0202680067,0,0.14,4.94,5.61,5970,4.75,121
1256,2016,Oct,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,0.03850137611,0,0.14,4.94,5.61,33791,4.75,1301
1257,2016,Oct,Jasa Perorangan yang Melayani Rumah Tangga,0.02850678733,0,0.14,4.94,5.61,2210,4.75,63
1258,2016,Oct,Badan Internasional dan Badan Ekstra Internasional Lainnya,0.20238095239999998,0,0.14,4.94,5.61,168,4.75,34
1259,2016,Oct,Kegiatan yang belum jelas batasannya,0.05761316872,0,0.14,4.94,5.61,243,4.75,14
1260,2016,Nov,Pertanian Perburuan dan Kehutanan,0.04125835767,0,0.47,4.94,5.61,67453,4.75,2783
1261,2016,Nov,Perikanan,0.034898750539999995,0,0.47,4.94,5.61,4642,4.75,162
1262,2016,Nov,Pertambangan dan Penggalian,0.06430868167,0,0.47,4.94,5.61,4976,4.75,320
1263,2016,Nov,Industri Pengolahan,0.0430007067,0,0.47,4.94,5.61,83487,4.75,3590
1264,2016,Nov,Listrik gas dan air,0.03186582809,0,0.47,4.94,5.61,2385,4.75,76
1265,2016,Nov,Konstruksi,0.07175073366000001,0,0.47,4.94,5.61,50773,4.75,3643
1266,2016,Nov,Perdagangan Besar dan Eceran,0.0404459491,0,0.47,4.94,5.61,428300,4.75,17323
1267,2016,Nov,Penyediaan akomodasi dan penyediaan makan minum,0.031999480739999996,0,0.47,4.94,5.61,30813,4.75,986
1268,2016,Nov,Transportasi pergudangan dan komunikasi,0.042144302089999995,0,0.47,4.94,5.61,32626,4.75,1375
1269,2016,Nov,Perantara Keuangan,0.030261447349999998,0,0.47,4.94,5.61,13846,4.75,419
1270,2016,Nov,Real Estate Usaha Persewaan,0.03756745538,0,0.47,4.94,5.61,38544,4.75,1448
