Tahun,Bulan,SektorEkonomi,PenyaluranKredit,NPL,percentNPL,Pandemic,pandemicTF,CreditChannelLog,Inflasi,EconGrowth,Unemployment,LogCreditChannel,valueNPL,valueChannel
2015,Jul,Kegiatan yang belum jelas batasannya,152,7,0.046052632,FALSE,0,2.181843588,0.93,4.78,5.81,11.18184359,7,152
2015,Aug,Pertanian Perburuan dan Kehutanan,57731,2629,0.045538792,FALSE,0,4.76140908,0.39,4.78,6.18,13.76140908,2629,57731
2015,Aug,Perikanan,4219,200,0.047404598,FALSE,0,3.625209525,0.39,4.78,6.18,12.62520953,200,4219
2015,Aug,Pertambangan dan Penggalian,4729,408,0.086276168,FALSE,0,3.674769314,0.39,4.78,6.18,12.67476931,408,4729
2015,Aug,Industri Pengolahan,74465,2739,0.036782381,FALSE,0,4.871952194,0.39,4.78,6.18,13.87195219,2739,74465
2015,Aug,Listrik gas dan air,1980,84,0.042424242,FALSE,0,3.29666519,0.39,4.78,6.18,12.29666519,84,1980
2015,Aug,Konstruksi,43711,3754,0.085882272,FALSE,0,4.640590742,0.39,4.78,6.18,13.64059074,3754,43711
2015,Aug,Perdagangan Besar dan Eceran,371544,17033,0.04584383,FALSE,0,5.570010252,0.39,4.78,6.18,14.57001025,17033,371544
2015,Aug,Penyediaan akomodasi dan penyediaan makan minum,23698,735,0.031015276,FALSE,0,4.374711695,0.39,4.78,6.18,13.3747117,735,23698
2015,Aug,Transportasi pergudangan dan komunikasi,23928,1297,0.05420428,FALSE,0,4.3789064,0.39,4.78,6.18,13.3789064,1297,23928
2015,Aug,Perantara Keuangan,14533,373,0.025665726,FALSE,0,4.162355274,0.39,4.78,6.18,13.16235527,373,14533
2015,Aug,Real Estate Usaha Persewaan,35205,1569,0.044567533,FALSE,0,4.546604349,0.39,4.78,6.18,13.54660435,1569,35205
2015,Aug,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,207,9,0.043478261,FALSE,0,2.315970345,0.39,4.78,6.18,11.31597035,9,207
2015,Aug,Jasa Pendidikan,2714,60,0.02210759,FALSE,0,3.433609843,0.39,4.78,6.18,12.43360984,60,2714
2015,Aug,Jasa Kesehatan dan Kegiatan Sosial,5398,146,0.027047054,FALSE,0,3.73223288,0.39,4.78,6.18,12.73223288,146,5398
2015,Aug,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,43477,1888,0.043425259,FALSE,0,4.638259569,0.39,4.78,6.18,13.63825957,1888,43477
2015,Aug,Jasa Perorangan yang Melayani Rumah Tangga,2357,67,0.028425965,FALSE,0,3.372359583,0.39,4.78,6.18,12.37235958,67,2357
2015,Aug,Badan Internasional dan Badan Ekstra Internasional Lainnya,30,3,0.1,FALSE,0,1.477121255,0.39,4.78,6.18,10.47712125,3,30
2015,Aug,Kegiatan yang belum jelas batasannya,172,8,0.046511628,FALSE,0,2.235528447,0.39,4.78,6.18,11.23552845,8,172
2015,Sep,Pertanian Perburuan dan Kehutanan,58440,2554,0.043702943,FALSE,0,4.766710207,-0.05,4.78,6.18,13.76671021,2554,58440
2015,Sep,Perikanan,4233,189,0.044649185,FALSE,0,3.626648268,-0.05,4.78,6.18,12.62664827,189,4233
2015,Sep,Pertambangan dan Penggalian,4552,403,0.088532513,FALSE,0,3.658202253,-0.05,4.78,6.18,12.65820225,403,4552
2015,Sep,Industri Pengolahan,75565,2801,0.037067425,FALSE,0,4.878320687,-0.05,4.78,6.18,13.87832069,2801,75565
2015,Sep,Listrik gas dan air,2063,89,0.043141057,FALSE,0,3.314499228,-0.05,4.78,6.18,12.31449923,89,2063
2015,Sep,Konstruksi,44619,3672,0.082296779,FALSE,0,4.649519833,-0.05,4.78,6.18,13.64951983,3672,44619
2015,Sep,Perdagangan Besar dan Eceran,376777,16667,0.044235715,FALSE,0,5.576084384,-0.05,4.78,6.18,14.57608438,16667,376777
2015,Sep,Penyediaan akomodasi dan penyediaan makan minum,24309,726,0.029865482,FALSE,0,4.385767094,-0.05,4.78,6.18,13.38576709,726,24309
2015,Sep,Transportasi pergudangan dan komunikasi,24050,1247,0.051850312,FALSE,0,4.381115081,-0.05,4.78,6.18,13.38111508,1247,24050
2015,Sep,Perantara Keuangan,14493,348,0.024011592,FALSE,0,4.161158292,-0.05,4.78,6.18,13.16115829,348,14493
2015,Sep,Real Estate Usaha Persewaan,35111,1530,0.043576087,FALSE,0,4.545443199,-0.05,4.78,6.18,13.5454432,1530,35111
2015,Sep,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,209,9,0.043062201,FALSE,0,2.320146286,-0.05,4.78,6.18,11.32014629,9,209
2015,Sep,Jasa Pendidikan,2742,59,0.021517141,FALSE,0,3.43806745,-0.05,4.78,6.18,12.43806745,59,2742
2015,Sep,Jasa Kesehatan dan Kegiatan Sosial,5423,148,0.027291167,FALSE,0,3.734239604,-0.05,4.78,6.18,12.7342396,148,5423
2015,Sep,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,40251,1863,0.046284564,FALSE,0,4.604776674,-0.05,4.78,6.18,13.60477667,1863,40251
2015,Sep,Jasa Perorangan yang Melayani Rumah Tangga,2365,61,0.025792812,FALSE,0,3.373831145,-0.05,4.78,6.18,12.37383115,61,2365
2015,Sep,Badan Internasional dan Badan Ekstra Internasional Lainnya,32,2,0.0625,FALSE,0,1.505149978,-0.05,4.78,6.18,10.50514998,2,32
2015,Sep,Kegiatan yang belum jelas batasannya,119,7,0.058823529,FALSE,0,2.075546961,-0.05,4.78,6.18,11.07554696,7,119
2015,Oct,Pertanian Perburuan dan Kehutanan,59028,2652,0.044927831,FALSE,0,4.771058069,-0.08,5.15,6.18,13.77105807,2652,59028
2015,Oct,Perikanan,4258,209,0.049084077,FALSE,0,3.629205657,-0.08,5.15,6.18,12.62920566,209,4258
2015,Oct,Pertambangan dan Penggalian,4509,396,0.087824351,FALSE,0,3.654080235,-0.08,5.15,6.18,12.65408024,396,4509
2015,Oct,Industri Pengolahan,75917,2929,0.038581609,FALSE,0,4.880339038,-0.08,5.15,6.18,13.88033904,2929,75917
2015,Oct,Listrik gas dan air,2117,91,0.042985357,FALSE,0,3.325720858,-0.08,5.15,6.18,12.32572086,91,2117
2015,Oct,Konstruksi,46105,4018,0.087148899,FALSE,0,4.663748026,-0.08,5.15,6.18,13.66374803,4018,46105
2015,Oct,Perdagangan Besar dan Eceran,377242,16371,0.043396547,FALSE,0,5.576620039,-0.08,5.15,6.18,14.57662004,16371,377242
2015,Oct,Penyediaan akomodasi dan penyediaan makan minum,24701,765,0.030970406,FALSE,0,4.392714536,-0.08,5.15,6.18,13.39271454,765,24701
2015,Oct,Transportasi pergudangan dan komunikasi,24349,1379,0.056634769,FALSE,0,4.38648113,-0.08,5.15,6.18,13.38648113,1379,24349
2015,Oct,Perantara Keuangan,14438,347,0.0240338,FALSE,0,4.159507037,-0.08,5.15,6.18,13.15950704,347,14438
2015,Oct,Real Estate Usaha Persewaan,35090,1581,0.045055571,FALSE,0,4.545183368,-0.08,5.15,6.18,13.54518337,1581,35090
2015,Oct,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,219,9,0.04109589,FALSE,0,2.340444115,-0.08,5.15,6.18,11.34044411,9,219
2015,Oct,Jasa Pendidikan,2674,61,0.022812266,FALSE,0,3.427161403,-0.08,5.15,6.18,12.4271614,61,2674
2015,Oct,Jasa Kesehatan dan Kegiatan Sosial,5413,121,0.022353593,FALSE,0,3.733438027,-0.08,5.15,6.18,12.73343803,121,5413
2015,Oct,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,37687,1671,0.044338897,FALSE,0,4.576191568,-0.08,5.15,6.18,13.57619157,1671,37687
2015,Oct,Jasa Perorangan yang Melayani Rumah Tangga,2370,59,0.024894515,FALSE,0,3.374748346,-0.08,5.15,6.18,12.37474835,59,2370
2015,Oct,Badan Internasional dan Badan Ekstra Internasional Lainnya,29,2,0.068965517,FALSE,0,1.462397998,-0.08,5.15,6.18,10.462398,2,29
2015,Oct,Kegiatan yang belum jelas batasannya,200,7,0.035,FALSE,0,2.301029996,-0.08,5.15,6.18,11.30103,7,200
2015,Nov,Pertanian Perburuan dan Kehutanan,59525,2911,0.048903822,FALSE,0,4.774699404,0.21,5.15,6.18,13.7746994,2911,59525
2015,Nov,Perikanan,4365,205,0.04696449,FALSE,0,3.639984248,0.21,5.15,6.18,12.63998425,205,4365
2015,Nov,Pertambangan dan Penggalian,4611,406,0.088050314,FALSE,0,3.663795122,0.21,5.15,6.18,12.66379512,406,4611
2015,Nov,Industri Pengolahan,74380,3097,0.041637537,FALSE,0,4.871456174,0.21,5.15,6.18,13.87145617,3097,74380
2015,Nov,Listrik gas dan air,2177,93,0.042719339,FALSE,0,3.337858429,0.21,5.15,6.18,12.33785843,93,2177
2015,Nov,Konstruksi,45838,3893,0.084929534,FALSE,0,4.66122566,0.21,5.15,6.18,13.66122566,3893,45838
2015,Nov,Perdagangan Besar dan Eceran,383725,16544,0.043114209,FALSE,0,5.584020095,0.21,5.15,6.18,14.58402009,16544,383725
2015,Nov,Penyediaan akomodasi dan penyediaan makan minum,25078,781,0.031142834,FALSE,0,4.399292898,0.21,5.15,6.18,13.3992929,781,25078
2015,Nov,Transportasi pergudangan dan komunikasi,24546,1355,0.055202477,FALSE,0,4.38998073,0.21,5.15,6.18,13.38998073,1355,24546
2015,Nov,Perantara Keuangan,14300,362,0.025314685,FALSE,0,4.155336037,0.21,5.15,6.18,13.15533604,362,14300
2015,Nov,Real Estate Usaha Persewaan,34829,1590,0.045651612,FALSE,0,4.541941005,0.21,5.15,6.18,13.54194101,1590,34829
2015,Nov,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,217,7,0.032258065,FALSE,0,2.336459734,0.21,5.15,6.18,11.33645973,7,217
2015,Nov,Jasa Pendidikan,2757,63,0.022850925,FALSE,0,3.440436766,0.21,5.15,6.18,12.44043677,63,2757
2015,Nov,Jasa Kesehatan dan Kegiatan Sosial,5417,110,0.020306443,FALSE,0,3.733758836,0.21,5.15,6.18,12.73375884,110,5417
2015,Nov,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,37078,1626,0.043853498,FALSE,0,4.5691163,0.21,5.15,6.18,13.5691163,1626,37078
2015,Nov,Jasa Perorangan yang Melayani Rumah Tangga,2382,59,0.024769102,FALSE,0,3.376941757,0.21,5.15,6.18,12.37694176,59,2382
2015,Nov,Badan Internasional dan Badan Ekstra Internasional Lainnya,28,2,0.071428571,FALSE,0,1.447158031,0.21,5.15,6.18,10.44715803,2,28
2015,Nov,Kegiatan yang belum jelas batasannya,214,8,0.037383178,FALSE,0,2.330413773,0.21,5.15,6.18,11.33041377,8,214
2015,Dec,Pertanian Perburuan dan Kehutanan,61083,2520,0.041255341,FALSE,0,4.785920359,0.96,5.15,6.18,13.78592036,2520,61083
2015,Dec,Perikanan,4447,180,0.040476726,FALSE,0,3.648067129,0.96,5.15,6.18,12.64806713,180,4447
2015,Dec,Pertambangan dan Penggalian,4838,429,0.088673005,FALSE,0,3.684665864,0.96,5.15,6.18,12.68466586,429,4838
2015,Dec,Industri Pengolahan,76518,2759,0.036056876,FALSE,0,4.88376361,0.96,5.15,6.18,13.88376361,2759,76518
2015,Dec,Listrik gas dan air,2079,99,0.047619048,FALSE,0,3.317854489,0.96,5.15,6.18,12.31785449,99,2079
2015,Dec,Konstruksi,43246,3197,0.073925912,FALSE,0,4.635945944,0.96,5.15,6.18,13.63594594,3197,43246
2015,Dec,Perdagangan Besar dan Eceran,395843,15125,0.038209593,FALSE,0,5.597522969,0.96,5.15,6.18,14.59752297,15125,395843
2015,Dec,Penyediaan akomodasi dan penyediaan makan minum,26170,764,0.029193733,FALSE,0,4.417803723,0.96,5.15,6.18,13.41780372,764,26170
2015,Dec,Transportasi pergudangan dan komunikasi,26112,1292,0.049479167,FALSE,0,4.416840137,0.96,5.15,6.18,13.41684014,1292,26112
2015,Dec,Perantara Keuangan,14340,339,0.023640167,FALSE,0,4.156549151,0.96,5.15,6.18,13.15654915,339,14340
2015,Dec,Real Estate Usaha Persewaan,36894,1477,0.04003361,FALSE,0,4.566955743,0.96,5.15,6.18,13.56695574,1477,36894
2015,Dec,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,233,8,0.034334764,FALSE,0,2.367355921,0.96,5.15,6.18,11.36735592,8,233
2015,Dec,Jasa Pendidikan,2852,53,0.01858345,FALSE,0,3.455149521,0.96,5.15,6.18,12.45514952,53,2852
2015,Dec,Jasa Kesehatan dan Kegiatan Sosial,5595,84,0.015013405,FALSE,0,3.747800091,0.96,5.15,6.18,12.74780009,84,5595
2015,Dec,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,36835,1407,0.038197367,FALSE,0,4.566260674,0.96,5.15,6.18,13.56626067,1407,36835
2015,Dec,Jasa Perorangan yang Melayani Rumah Tangga,2388,52,0.021775544,FALSE,0,3.378034322,0.96,5.15,6.18,12.37803432,52,2388
2015,Dec,Badan Internasional dan Badan Ekstra Internasional Lainnya,24,2,0.083333333,FALSE,0,1.380211242,0.96,5.15,6.18,10.38021124,2,24
2015,Dec,Kegiatan yang belum jelas batasannya,303,7,0.02310231,FALSE,0,2.481442629,0.96,5.15,6.18,11.48144263,7,303
2016,Jan,Pertanian Perburuan dan Kehutanan,60640,2794,0.046075198,FALSE,0,4.782759193,0.51,4.94,6.18,13.78275919,2794,60640
2016,Jan,Perikanan,4288,188,0.043843284,FALSE,0,3.632254777,0.51,4.94,6.18,12.63225478,188,4288
2016,Jan,Pertambangan dan Penggalian,4344,391,0.090009208,FALSE,0,3.637889817,0.51,4.94,6.18,12.63788982,391,4344
2016,Jan,Industri Pengolahan,74466,2907,0.03903795,FALSE,0,4.871958026,0.51,4.94,6.18,13.87195803,2907,74466
2016,Jan,Listrik gas dan air,2000,101,0.0505,FALSE,0,3.301029996,0.51,4.94,6.18,12.30103,101,2000
2016,Jan,Konstruksi,38853,3501,0.090108872,FALSE,0,4.589424558,0.51,4.94,6.18,13.58942456,3501,38853
2016,Jan,Perdagangan Besar dan Eceran,386591,16703,0.043205869,FALSE,0,5.587251739,0.51,4.94,6.18,14.58725174,16703,386591
2016,Jan,Penyediaan akomodasi dan penyediaan makan minum,25976,802,0.030874654,FALSE,0,4.414572276,0.51,4.94,6.18,13.41457228,802,25976
2016,Jan,Transportasi pergudangan dan komunikasi,25044,1291,0.051549273,FALSE,0,4.398703695,0.51,4.94,6.18,13.3987037,1291,25044
2016,Jan,Perantara Keuangan,14440,386,0.026731302,FALSE,0,4.159567193,0.51,4.94,6.18,13.15956719,386,14440
2016,Jan,Real Estate Usaha Persewaan,35764,1559,0.043591321,FALSE,0,4.553446086,0.51,4.94,6.18,13.55344609,1559,35764
2016,Jan,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,228,8,0.035087719,FALSE,0,2.357934847,0.51,4.94,6.18,11.35793485,8,228
2016,Jan,Jasa Pendidikan,2753,84,0.030512169,FALSE,0,3.439806211,0.51,4.94,6.18,12.43980621,84,2753
2016,Jan,Jasa Kesehatan dan Kegiatan Sosial,5532,86,0.015545915,FALSE,0,3.742882171,0.51,4.94,6.18,12.74288217,86,5532
2016,Jan,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,35663,1521,0.042649244,FALSE,0,4.552217874,0.51,4.94,6.18,13.55221787,1521,35663
2016,Jan,Jasa Perorangan yang Melayani Rumah Tangga,2339,62,0.026507054,FALSE,0,3.369030222,0.51,4.94,6.18,12.36903022,62,2339
2016,Jan,Badan Internasional dan Badan Ekstra Internasional Lainnya,29,2,0.068965517,FALSE,0,1.462397998,0.51,4.94,6.18,10.462398,2,29
2016,Jan,Kegiatan yang belum jelas batasannya,249,5,0.020080321,FALSE,0,2.396199347,0.51,4.94,6.18,11.39619935,5,249
2016,Feb,Pertanian Perburuan dan Kehutanan,61243,2801,0.045735839,FALSE,0,4.787056457,-0.09,4.94,5.5,13.78705646,2801,61243
2016,Feb,Perikanan,4359,199,0.045652673,FALSE,0,3.639386869,-0.09,4.94,5.5,12.63938687,199,4359
2016,Feb,Pertambangan dan Penggalian,4261,379,0.088946257,FALSE,0,3.629511534,-0.09,4.94,5.5,12.62951153,379,4261
2016,Feb,Industri Pengolahan,77160,3021,0.039152411,FALSE,0,4.887392219,-0.09,4.94,5.5,13.88739222,3021,77160
2016,Feb,Listrik gas dan air,1908,107,0.056079665,FALSE,0,3.28057837,-0.09,4.94,5.5,12.28057837,107,1908
2016,Feb,Konstruksi,38724,3466,0.089505216,FALSE,0,4.587980211,-0.09,4.94,5.5,13.58798021,3466,38724
2016,Feb,Perdagangan Besar dan Eceran,393314,17505,0.044506425,FALSE,0,5.594739405,-0.09,4.94,5.5,14.59473941,17505,393314
2016,Feb,Penyediaan akomodasi dan penyediaan makan minum,25880,921,0.035587326,FALSE,0,4.412964272,-0.09,4.94,5.5,13.41296427,921,25880
2016,Feb,Transportasi pergudangan dan komunikasi,25055,1223,0.048812612,FALSE,0,4.398894407,-0.09,4.94,5.5,13.39889441,1223,25055
2016,Feb,Perantara Keuangan,14394,416,0.028900931,FALSE,0,4.158181498,-0.09,4.94,5.5,13.1581815,416,14394
2016,Feb,Real Estate Usaha Persewaan,38466,1790,0.046534602,FALSE,0,4.585077027,-0.09,4.94,5.5,13.58507703,1790,38466
2016,Feb,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,221,6,0.027149321,FALSE,0,2.344392274,-0.09,4.94,5.5,11.34439227,6,221
2016,Feb,Jasa Pendidikan,2786,91,0.032663317,FALSE,0,3.444981112,-0.09,4.94,5.5,12.44498111,91,2786
2016,Feb,Jasa Kesehatan dan Kegiatan Sosial,5542,119,0.021472393,FALSE,0,3.743666521,-0.09,4.94,5.5,12.74366652,119,5542
2016,Feb,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,33089,1458,0.044062982,FALSE,0,4.519683642,-0.09,4.94,5.5,13.51968364,1458,33089
2016,Feb,Jasa Perorangan yang Melayani Rumah Tangga,2306,68,0.029488291,FALSE,0,3.362859303,-0.09,4.94,5.5,12.3628593,68,2306
2016,Feb,Badan Internasional dan Badan Ekstra Internasional Lainnya,28,2,0.071428571,FALSE,0,1.447158031,-0.09,4.94,5.5,10.44715803,2,28
2016,Feb,Kegiatan yang belum jelas batasannya,232,5,0.021551724,FALSE,0,2.365487985,-0.09,4.94,5.5,11.36548798,5,232
2016,Mar,Pertanian Perburuan dan Kehutanan,61959,2730,0.044061395,FALSE,0,4.7921044,0.19,4.94,5.5,13.7921044,2730,61959
2016,Mar,Perikanan,4439,199,0.044829917,FALSE,0,3.647285145,0.19,4.94,5.5,12.64728515,199,4439
2016,Mar,Pertambangan dan Penggalian,4434,300,0.067658999,FALSE,0,3.646795689,0.19,4.94,5.5,12.64679569,300,4434
2016,Mar,Industri Pengolahan,76232,2968,0.038933781,FALSE,0,4.882137314,0.19,4.94,5.5,13.88213731,2968,76232
2016,Mar,Listrik gas dan air,1896,54,0.028481013,FALSE,0,3.277838333,0.19,4.94,5.5,12.27783833,54,1896
2016,Mar,Konstruksi,40038,3485,0.08704231,FALSE,0,4.602472375,0.19,4.94,5.5,13.60247238,3485,40038
2016,Mar,Perdagangan Besar dan Eceran,399019,17073,0.042787436,FALSE,0,5.600993576,0.19,4.94,5.5,14.60099358,17073,399019
2016,Mar,Penyediaan akomodasi dan penyediaan makan minum,26441,957,0.03619379,FALSE,0,4.422277876,0.19,4.94,5.5,13.42227788,957,26441
2016,Mar,Transportasi pergudangan dan komunikasi,26381,1206,0.045714719,FALSE,0,4.421291254,0.19,4.94,5.5,13.42129125,1206,26381
2016,Mar,Perantara Keuangan,13979,424,0.030331211,FALSE,0,4.145476105,0.19,4.94,5.5,13.1454761,424,13979
2016,Mar,Real Estate Usaha Persewaan,38469,1732,0.045023265,FALSE,0,4.585110897,0.19,4.94,5.5,13.5851109,1732,38469
2016,Mar,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,235,5,0.021276596,FALSE,0,2.371067862,0.19,4.94,5.5,11.37106786,5,235
2016,Mar,Jasa Pendidikan,2796,82,0.029327611,FALSE,0,3.446537167,0.19,4.94,5.5,12.44653717,82,2796
2016,Mar,Jasa Kesehatan dan Kegiatan Sosial,5550,97,0.017477477,FALSE,0,3.744292983,0.19,4.94,5.5,12.74429298,97,5550
2016,Mar,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,33574,1377,0.04101388,FALSE,0,4.526003086,0.19,4.94,5.5,13.52600309,1377,33574
2016,Mar,Jasa Perorangan yang Melayani Rumah Tangga,2263,70,0.030932391,FALSE,0,3.354684554,0.19,4.94,5.5,12.35468455,70,2263
2016,Mar,Badan Internasional dan Badan Ekstra Internasional Lainnya,28,2,0.071428571,FALSE,0,1.447158031,0.19,4.94,5.5,10.44715803,2,28
2016,Mar,Kegiatan yang belum jelas batasannya,263,5,0.019011407,FALSE,0,2.419955748,0.19,4.94,5.5,11.41995575,5,263
2016,Apr,Pertanian Perburuan dan Kehutanan,62633,2870,0.04582249,FALSE,0,4.796803214,-0.45,5.21,5.5,13.79680321,2870,62633
2016,Apr,Perikanan,7150,301,0.042097902,FALSE,0,3.854306042,-0.45,5.21,5.5,12.85430604,301,7150
2016,Apr,Pertambangan dan Penggalian,4588,346,0.075414124,FALSE,0,3.661623409,-0.45,5.21,5.5,12.66162341,346,4588
2016,Apr,Industri Pengolahan,77219,3157,0.04088372,FALSE,0,4.887724173,-0.45,5.21,5.5,13.88772417,3157,77219
2016,Apr,Listrik gas dan air,1755,51,0.029059829,FALSE,0,3.244277121,-0.45,5.21,5.5,12.24427712,51,1755
2016,Apr,Konstruksi,40555,3465,0.085439527,FALSE,0,4.608044406,-0.45,5.21,5.5,13.60804441,3465,40555
2016,Apr,Perdagangan Besar dan Eceran,403423,17835,0.04420918,FALSE,0,5.605760655,-0.45,5.21,5.5,14.60576065,17835,403423
2016,Apr,Penyediaan akomodasi dan penyediaan makan minum,27345,1064,0.038910221,FALSE,0,4.436877928,-0.45,5.21,5.5,13.43687793,1064,27345
2016,Apr,Transportasi pergudangan dan komunikasi,26001,1240,0.047690473,FALSE,0,4.414990051,-0.45,5.21,5.5,13.41499005,1240,26001
2016,Apr,Perantara Keuangan,13544,438,0.032339043,FALSE,0,4.131746945,-0.45,5.21,5.5,13.13174695,438,13544
2016,Apr,Real Estate Usaha Persewaan,35962,1675,0.046576942,FALSE,0,4.555843837,-0.45,5.21,5.5,13.55584384,1675,35962
2016,Apr,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,1005,45,0.044776119,FALSE,0,3.002166062,-0.45,5.21,5.5,12.00216606,45,1005
2016,Apr,Jasa Pendidikan,2812,82,0.02916074,FALSE,0,3.449015316,-0.45,5.21,5.5,12.44901532,82,2812
2016,Apr,Jasa Kesehatan dan Kegiatan Sosial,5660,129,0.022791519,FALSE,0,3.752816431,-0.45,5.21,5.5,12.75281643,129,5660
2016,Apr,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,33231,1445,0.043483494,FALSE,0,4.52154341,-0.45,5.21,5.5,13.52154341,1445,33231
2016,Apr,Jasa Perorangan yang Melayani Rumah Tangga,2225,69,0.031011236,FALSE,0,3.347330015,-0.45,5.21,5.5,12.34733002,69,2225
2016,Apr,Badan Internasional dan Badan Ekstra Internasional Lainnya,22,1,0.045454545,FALSE,0,1.342422681,-0.45,5.21,5.5,10.34242268,1,22
2016,Apr,Kegiatan yang belum jelas batasannya,143,4,0.027972028,FALSE,0,2.155336037,-0.45,5.21,5.5,11.15533604,4,143
2016,May,Pertanian Perburuan dan Kehutanan,62620,2970,0.047428936,FALSE,0,4.796713063,0.24,5.21,5.5,13.79671306,2970,62620
2016,May,Perikanan,4475,208,0.046480447,FALSE,0,3.65079304,0.24,5.21,5.5,12.65079304,208,4475
2016,May,Pertambangan dan Penggalian,4912,307,0.0625,FALSE,0,3.691258358,0.24,5.21,5.5,12.69125836,307,4912
2016,May,Industri Pengolahan,76981,3318,0.043101545,FALSE,0,4.886383548,0.24,5.21,5.5,13.88638355,3318,76981
2016,May,Listrik gas dan air,2165,39,0.018013857,FALSE,0,3.335457901,0.24,5.21,5.5,12.3354579,39,2165
2016,May,Konstruksi,42373,3567,0.084180964,FALSE,0,4.627089213,0.24,5.21,5.5,13.62708921,3567,42373
2016,May,Perdagangan Besar dan Eceran,410484,18260,0.044484072,FALSE,0,5.613296234,0.24,5.21,5.5,14.61329623,18260,410484
2016,May,Penyediaan akomodasi dan penyediaan makan minum,27605,1032,0.037384532,FALSE,0,4.440987751,0.24,5.21,5.5,13.44098775,1032,27605
2016,May,Transportasi pergudangan dan komunikasi,26347,1322,0.050176491,FALSE,0,4.420731171,0.24,5.21,5.5,13.42073117,1322,26347
2016,May,Perantara Keuangan,13514,449,0.033224804,FALSE,0,4.130783915,0.24,5.21,5.5,13.13078391,449,13514
2016,May,Real Estate Usaha Persewaan,39244,1786,0.045510142,FALSE,0,4.593773267,0.24,5.21,5.5,13.59377327,1786,39244
2016,May,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,235,4,0.017021277,FALSE,0,2.371067862,0.24,5.21,5.5,11.37106786,4,235
2016,May,Jasa Pendidikan,2862,83,0.029000699,FALSE,0,3.456669629,0.24,5.21,5.5,12.45666963,83,2862
2016,May,Jasa Kesehatan dan Kegiatan Sosial,5743,130,0.022636253,FALSE,0,3.759138816,0.24,5.21,5.5,12.75913882,130,5743
2016,May,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,34226,1495,0.043680243,FALSE,0,4.534356146,0.24,5.21,5.5,13.53435615,1495,34226
2016,May,Jasa Perorangan yang Melayani Rumah Tangga,2244,68,0.03030303,FALSE,0,3.351022853,0.24,5.21,5.5,12.35102285,68,2244
2016,May,Badan Internasional dan Badan Ekstra Internasional Lainnya,115,1,0.008695652,FALSE,0,2.06069784,0.24,5.21,5.5,11.06069784,1,115
2016,May,Kegiatan yang belum jelas batasannya,185,5,0.027027027,FALSE,0,2.267171728,0.24,5.21,5.5,11.26717173,5,185
2016,Jun,Pertanian Perburuan dan Kehutanan,64227,2813,0.04379778,FALSE,0,4.807717637,0.66,5.21,5.5,13.80771764,2813,64227
2016,Jun,Perikanan,4571,197,0.04309779,FALSE,0,3.660011221,0.66,5.21,5.5,12.66001122,197,4571
2016,Jun,Pertambangan dan Penggalian,4947,315,0.063674955,FALSE,0,3.69434191,0.66,5.21,5.5,12.69434191,315,4947
2016,Jun,Industri Pengolahan,79091,3174,0.040130988,FALSE,0,4.898127067,0.66,5.21,5.5,13.89812707,3174,79091
2016,Jun,Listrik gas dan air,2183,33,0.015116812,FALSE,0,3.339053736,0.66,5.21,5.5,12.33905374,33,2183
2016,Jun,Konstruksi,45176,3410,0.075482557,FALSE,0,4.654907775,0.66,5.21,5.5,13.65490777,3410,45176
2016,Jun,Perdagangan Besar dan Eceran,419701,17391,0.041436642,FALSE,0,5.622940004,0.66,5.21,5.5,14.62294,17391,419701
2016,Jun,Penyediaan akomodasi dan penyediaan makan minum,27917,1082,0.038757746,FALSE,0,4.445868747,0.66,5.21,5.5,13.44586875,1082,27917
2016,Jun,Transportasi pergudangan dan komunikasi,26323,1178,0.044751738,FALSE,0,4.420335384,0.66,5.21,5.5,13.42033538,1178,26323
2016,Jun,Perantara Keuangan,13620,433,0.031791483,FALSE,0,4.134177108,0.66,5.21,5.5,13.13417711,433,13620
2016,Jun,Real Estate Usaha Persewaan,40049,1677,0.041873705,FALSE,0,4.602591676,0.66,5.21,5.5,13.60259168,1677,40049
